достигать/достигнуть (+g)	to achieve, reach	p: достигнуть or достичь; past достиг, достигла		
вынимать/вынуть (+a)	to take out			
выполнение	performance,execution,carrying out			
меньший	smaller			
мол	he/she/they said	Она, мол, не знает She said she doesn’t know		
настолько	so much			
неожиданный	unexpected			
официальный	official			
охотник	hunter			
понимание	understanding			
протягивать/протянуть (+a)	to stretch out	p: протяну руки, протянешь		
профессия	profession			
сооружение	construction			
спешить/по-	to hurry			
ступать/ступить	to step	p ступлю, ступишь		
утверждать (i)	to claim, to state, to affirm, to maintained	Все утверждают, что он прав		
бутылка	bottle	g pl бутылок	deck#4	due@2020-11-01 19:20:27
волноваться/вз-	to worry	i: волнуюсь, волнуешься; Не волнуйтесь Don’t worry; p: вз-/за-		
давление	pressure			
запад	west	на западе in the west		
колебание	hesitation			
кровать (f)	bed			
механический	mechanical			
мощность (f)	power (of engine etc.)			
направлять/направить (+a)	to direct	i направляю; p: направлю, направишь		
подарок	present, gift			
подлинный	genuine			
превращение	conversion			
разбивать/разбить (+a)	to break, smash	p разобью, разобьёшь		
сметь/по- (+inf)	to dare	i: смею, смеешь		
уверенность (f)	confidence			
верховный	supreme		deck#2	due@2020-10-11 16:16:50
взаимный	mutual			
градус	degree (°)	сорок градусов мороза forty degrees below zero		
допускать/допустить (+a к +d)	to admit (s.o. to); assume; allow	p: допущу, допустишь		
заказ	order (for sth)			
инициатива	initiative			
лекция	lecture			
мокрый	wet			
моральный	moral		deck#4	due@2020-11-01 19:13:07
опытный	experienced			
отдел	section, department			
отдых	rest; holiday			
отсутствие	absence		deck#2	due@2020-10-16 20:07:51
призыв	call, appeal, plea; call-up			
реакция	reaction			
сказка	fairy-tale	g pl сказок		
сходить/сойти (с +g)	to go down (from)	i схожу, сходишь; p: сойду, сойдёшь, past сошёл, сошла; сойти с ума to go mad		
старушка	old woman	g pl старушек		
чудесный	wonderful			
бурный	stormy			
велеть (i/p) (+d +inf)	to order (s.o. to do sth)	велю, велишь; p also по-		
главное (n) (adj)	the main thing, main			
гнать/по- (+a)	to drive; hunt, persecute, chase	гоню, гонишь, past гнал, гнала, гнало		
завоёвывать/завоевать (+a)	to conquer	p: завоюю, завоюешь		
инструмент	instrument; tool			
лёд	ice	g sg льда, pr sg на льду		
мороз	frost			
новость (f)	piece of news	g pl новостей		
оборона	defence			
освобождение	liberation			
прощаться/по- (с +inst)	to say goodbye (to)			
выражать/выразить (+a)	to express	p выражу, выразишь		
знак	sign			
охрана	protection; guard			
присутствие	presence			
рождение	birth			
сопротивление	resistance			
угодно	to your liking	как вам угодно as you wish; когда вам угодно whenever you like		
ужасный	terrible			
флаг	flag			
частность (f)	detail	в частности in particular		
апрель (m)	April		deck#4	due@2020-10-30 18:25:47
атака	attack			
европейский	European	Европейский Союз European Union	deck#5	due@2020-12-29 08:05:22
менять/по- (+a)	to change	меняю, меняешь		
насчёт (+g)	about, concerning			
нужда	want, need	nom pl нужды		
отделение	department, section			
отчего	why		deck#3	due@2020-10-25 20:14:33
побывать (р) (в +pr)	to visit (a place)			
подписывать/подписать (+a)	to sign	p подпишу, подпишешь		
прекрасно	fine, excellent(ly)			
пропаганда	propaganda			
пулемёт	machine-gun			
грубый	coarse, rude			
биться (i)	to fight; to beat	i бьюсь, бьёшься		
густой	thick, dense		deck#3	due@2020-10-25 20:03:51
единство	unity			
зритель (m)	spectator			
зря	for nothing, pointlessly (coll)	зря деньги тратить to waste money		
исходить (i) (из +g)	to issue from, proceed from	i исхожу, исходишь		
молодость (f)	youth		deck#3	due@2020-10-17 16:28:19
отправляться/отправиться	to set off	i отправляюсь; p отправлюсь, отправишься		
чувствовать/по- (+a)	to feel	i: чувствую, чувствуешь; p почувствую		
дикий	wild			
светиться (i)	to shine, gleam	i светится		
сеть (f)	net; network	g pl сетей		
спасать/спасти (+a)	to save	p спасу, спасёшь, past спас, спасла		
сумма	sum		deck#4	due@2020-10-30 18:21:39
социализм	socialism			
докладывать/доложить (о +pr)	to report (on)	p доложу, доложишь		
еле	barely, only just			
женский	female			
изменяться/измениться	to change	i изменяюсь; p изменюсь, изменишься; Всё изменилось Everything has changed		
искусственный	artificial			
конференция	conference	на конференции at a conference	deck#4	due@2020-10-30 08:05:54
мозг	brain	pr sg в мозгу, nom pl мозги		
нация	nation		deck#4	due@2020-10-29 11:48:41
обнимать/обнять (+a)	to embrace	p обниму, обнимешь, past обнял, обняла, обняло		
превращаться/превратиться (в +a)	to turn into (sth)	p превращусь, превратишься		
сверху	from above			
абсолютный	absolute			
выигрыш	win,gain			
жестокий	cruel			
клетка	cage; cell (biol)	g pl клеток, клетка для птиц		
неизвестно	(it is) unknown	Неизвестно, кто её отец No-one knows who her father is		
неизвестный	unknown			
обязанность (f)	duty, obligation	also: долг		
пустыня	desert			
путешествие	journey, voyage			
рассчитывать/рассчитать (на +a/+inf)	to calculate; expect; rely on	не рассчитать to miscalculate, misjudge		
слева	on the left			
таков	such [pronoun]	f такова, n таково, pl таковы; Такова жизнь Such is life		
частный	private, individual (adj)			
арестовывать/арестовать (+a)	to arrest	p арестую		
беречь (i) (+a)	to look after, protect	i берегу, бережёшь, берегут, past берёг, берегла		
билет	ticket			
везде	everywhere			
великолепный	magnificent			
возбуждение	excitement, arousal			
вступать/вступить (в +a)	to enter, join (organization)	p вступлю, вступишь; вступить в политическую партию to join a political party		
выпуск	output; issue		deck#3	due@2020-10-21 21:29:58
грех	sin	g sg греха		
грязный	dirty			
дочка	daughter (intimate form)	g pl дочек		
исключительно	exclusively; exceptionally			
критика	criticism			
оттого	for that reason	оттого что because		
плавать/по-	to swim; sail	p: сплавать to swim there and back		
поездка	journey, trip	g pl поездок		
пожилой	elderly			
полиция	police			
ружьё	gun, rifle	nom pl ружья, g pl ружей		
сахар	sugar			
служащий (m) (adj)	office worker, white-collar worker			
справа	on the right			
устройство	device, mechanism; organization			
утром	in the morning			
буря	storm, gale			
вино	wine	nom pl вина		
гигантский	giant (adj)			
жаловаться/по- (на +a)	to complain (about)	i жалуюсь, жалуешься		
заменять/заменить (+a +inst)	to replace (sth with sth)	i заменяю; p заменю, заменишь		
лично	personally			
молодец	fine fellow; well done!	Молодцы, ребята! Well done, lads!		
навсегда	for ever			
надевать/надеть (+a)	to put on (clothing etc.)	p надену, наденешь		
объяснять/объяснить (+a)	to explain	i объясняю		
поворачивать/повернуть (+a)	to turn			
производить/произвести (+a)	to produce	i: произвожу, производишь; p произведу, произведёшь, past произвёл, произвела	deck#3	due@2020-10-21 21:14:20
стучать/по- (в +a)	to knock (at)	i стучу, стучишь		
вооружённый	armed			
гарантировать (i/p) (+a)	to guarantee	гарантирую		
жертва	victim			
животное	animal			
информация	information			
концерт	concert	на концерте at a concert	deck#4	due@2020-10-30 08:05:37
крайне	extremely			
насколько	how much; as much	насколько мне известно as far as I know		
объективный	objective (adj)			
объяснение	explanation			
переворот	coup			
поворот	turn			
позади	behind			
распределение	distribution			
родитель (m)	parent		deck#4	due@2020-11-09 16:21:15
свеча	candle	nom pl свечи, g pl свечей		
своеобразный	distinctive, individual, peculiar			
секрет	secret			
склад	warehouse, store	на складе in the warehouse		
скучно	boring			
согласный	in agreement; (as noun) consonant	short forms: согласен, согласна, согласно, согласны; Вы согласны? Do you agree?		
сомневаться/усомниться (в +pr)	to doubt		deck#3	due@2020-10-17 16:27:07
сочинение	composition, essay			
список	list			
танцевать/по-	to dance	i танцую, танцуешь		
успокаиваться/успокоиться	to calm down			
этап	stage, phase			
явно	clearly, obviously			
актёр	actor			
беседовать/по- (с +inst)	to talk, converse (with); have a talk (with)	i беседую, беседуешь		
бытие	existence			
весенний	spring (adj)		deck#2	due@2020-10-11 16:29:00
вкус	taste			
выдавать/выдать (+a)	to give out, issue; betray; give away	i выдаю, выдаёшь; p выдам, выдашь, выдаст, выдадим, выдадите, выдадут		
доставлять/доставить (+a)	to deliver	i доставляю; p доставлю, доставишь		
достаточный	sufficient			
крест	cross	g sg креста		
медицинский	medical			
напряжение	tension,strain,stress,voltage			
нормальный	normal			
ноябрь (m)	November	g sg ноября		
печальный	sad			
привозить/привезти (+a)	to bring (by transport)	i привожу, привозишь; p привезу, привезёшь, past привёз, привезла		
признание	confession, admission			
прятать/с- (+a)	to hide (sth)	i прячу, прячешь; p спрячу, спрячешь		
уважать (i) (+a)	to respect			
фирма	firm, company			
буква	letter (of alphabet)			
голод	hunger		deck#3	due@2020-10-17 15:52:20
доверие	trust			
заглядывать/заглянуть	to glance	p загляну, заглянешь		
наблюдение	observation,supervision			
открываться/открыться	to open	p откроется; Музей откроется в десять The museum will open at ten		
отличие	difference; distinction	в отличие от +g as distinct from		
перестройка	restructuring	g pl перестроек		
преимущество	advantage			
приятный	pleasant			
раскрывать/раскрыть (+a)	to open wide; reveal	p раскрою, раскроешь		
редко	rarely			
соответствовать (i) (+d)	to correspond (to)	i соответствует		
соответствующий	corresponding			
агрессивный	aggressive			
вокзал	(main) station	на вокзале at the station		
глухой	deaf; indistinct, muffled; remote (of place)			
доводить/довести (до +g)	to lead to, take as far as	i довожу, доводишь; p доведу, доведёшь, past довёл, довела		
любопытство	curiosity			
непосредственно	immediately			
нигде	nowhere			
обращать/обратить (+a)	to turn	i обращать внимание на +а to note, take note of; p: обращу, обратишь; обратить внимание на +а to note sth		
ответственный	responsible,accountable			
отличный	excellent			
парк	park; depot			
платить/за- (+d за +a)	to pay (s.o. for sth)	i плачу, платишь		
сажать/посадить (+a)	to plant, seat	p посажу, посадишь		
решаться/решиться (на +a or +inf)	to make up one's mind (to); to bring os (to); dare, risk; be decided			
рынок	market	на рынке in the market		
удивительно	surprisingly			
вносить/внести (+a в +a)	to carry in, bring in	i вношу, вносишь; p внесу, внесёшь, past внёс, внесла		
вследствие (+g)	because of, owing to			
грозить/при- (+d)	to threaten (s.o.)	i грожу, грозишь; p: при-/по-		
далее	further	и так далее (и т.д.) and so on, etc		
довольный (+inst)	satisfied, pleased (with)	short forms: m доволен, f довольна, pl довольны; Я довольна ими I’m pleased with them		
зависимость (f)	dependence	в зависимости от +g depending on		
кто-нибудь	anyone	Вы видели кого-нибудь? Did you see anyone?		
одетый (в +a)	dressed; wearing			
оказывать/оказать (+a)	to render, give	i оказывать помощь to give assistance; p окажу, окажешь; оказать влияние на +a to exert an influence on		
подруга	(female) friend			
подушка	pillow; cushion	g pl подушек		
правление	government; board (of management)	система правления system of government		
расходиться/разойтись	to disperse, split up	i расходимся, past разошлись; p разойдёмся, past разошлись		
рубашка	shirt	g pl рубашек		
сперва	at first (coll)			
справедливость (f)	justice, fairness			
терпеть/по- (+a)	to be patient; endure	i терплю, терпишь		
управлять (i) (+inst)	to manage, control	i управляю		
февраль (m)	February	g sg февраля		
артист	artiste, performer			
выбирать/выбрать (+a)	to choose	p выберу, выберешь		
декабрь (m)	December	g sg декабря		
домашний	domestic		deck#4	due@2020-11-05 17:13:23
дыхание	breathing			
заря	dawn; sunset	nom pl зори, g pl зорь, d pl зорям		
крутой	steep; severe			
меняться/об-	to change; p: (+inst) exchange	i меняюсь; Всё меняется Everything is changing; p: об-/по-		
невидимый	invisible			
отпускать/отпустить (+a)	to let go, release	p отпущу, отпустишь		
очки (pl)	glasses, spectacles	g pl очков		
переводить/перевести (+a)	to take across; transfer; translate	i перевожу, переводишь; p переведу, переведёшь, past перевёл, перевела		
применять/применить (+a)	to use, employ, apply	i применяю; p применю, применишь		
проверять/проверить (+a)	to check	i проверяю		
смешной	funny, ridiculous			
справедливый	fair, just			
убирать/убрать (+a)	to take away; tidy; p: tidy up	p уберу, уберёшь, past убрал, убрала, убрало		
ценность (f)	value			
восточный	eastern			
гордость (f)	pride			
жениться (i/p) (на +pr)	to marry (of man)	женюсь, женишься	deck#4	due@2020-11-09 16:14:53
заметно	noticeably			
кино (indecl)	cinema	(indecl)		
масло	butter; oil			
мясо	meat			
надёжный	reliable			
наступление	offensive, advance, attack			
обратный	reverse (adj)	обратный адрес sender’s address; в обратную сторону in the opposite direction		
одинаковый	identical		deck#2	due@2020-10-16 20:07:58
относительно	relatively, more or less; (+g) concerning			
памятник	monument			
перебивать/перебить (+a)	to interrupt	p перебью, перебьёшь		
дарить/по- (+a +d)	to give, present (sth to s.o.)			
подход	approach			
появление	appearance			
прибыль (f)	profit	(f)		
семейный	family (adj)			
слышаться/по-	to be heard	i слышится		
технология	technology		deck#4	due@2020-11-01 19:12:49
вне (+g)	outside			
выбор	choice			
забор	fence			
копейка	kopeck	g pl копеек		
невольно	unintentionally		deck#3	due@2020-10-17 16:12:17
нежный	tender, gentle			
нефть (f)	oil, petroleum		deck#4	due@2020-10-30 08:04:24
отнимать/отнять (+a)	to take away	p отниму, отнимешь, past отнял, отняла, отняло	deck#2	due@2020-10-11 16:09:08
отступать/отступить (от +g)	to retreat; deviate (from)	p отступлю, отступишь		
пассажир	passenger			
подводный	underwater (adj)		deck#4	due@2020-11-05 17:12:50
прекращение	stopping, ending, suspension, discontinuation			
провожать/проводить (+a)	to accompany, see off			
раб	slave	g sg раба		
роза	rose			
скрывать/скрыть (+a)	to hide, conceal	p скрою, скроешь	deck#2	due@2020-10-11 16:19:39
совершать/совершить (+a)	to accomplish, complete			
торговать (i) (+inst)	to trade (in)	i торгую		
фантастический	fantastic			
ярко	brightly			
бесконечно	endlessly		deck#4	due@2020-11-17 20:14:39
генеральный	general (adj)			
грязь (f)	mud; dirt	pr sg в грязи		
добираться/добраться (до +g)	to reach, get to	p доберусь, доберёшься, past добрался, добралась		
должность (f)	post, job, function, appointment	g pl должностей		
пугаться/ис- (+g)	to take fright (at)			
июль (m)	July			
костюм	suit; costume			
любопытный	curious			
начальство	the management, the authorities			
нуждаться (i) (в +pr)	to need, be in need of			
одежда	clothes		deck#3	due@2020-10-17 16:21:21
особо	specially; separately			
отъезд	departure			
практически	practically			
прекращать/прекратить (+a)	to stop, discontinue	p прекращу, прекратишь		
продолжаться (i)	to continue	Работа продолжалось The work continued		
произносить/произнести (+a)	to pronounce	i произношу, произносишь/p произнесу, произнесёшь, past произнёс, произнесла		
разрабатывать/разработать (+a)	to work out, devise, develop, design, cultivate			
славный	glorious			
смешно	comical(ly)			
фото (indecl)	photo	(indecl)		
шляпа	hat (with brim)			
штука	thing (coll)			
автоматический	automatic			
активно	actively			
везти/по- (+a)	to transport; (+d) be lucky	i везу, везёшь, past вёз, везла/p повезу, повезёшь, past повёз, повезла; Нам повезло We were lucky		
вредный	harmful			
выводить/вывести (из +g)	to lead out; remove	i вывожу, выводишь; p выведу, выведешь, past вывел, вывела		
десятилетие	decade		deck#4	due@2020-11-09 16:07:05
достойный	worthy			
дурной	bad, evil			
занятый	occupied, busy	short forms занят, занята, занято, заняты; Он занят He’s busy		
записывать/записать (+a)	to note down	p запишу, запишешь		
исключение	exception			
махать/махнуть (+inst)	to wave			
муха	fly			
обязанный	obliged	Она обязана прийти She must come		
октябрьский	October (adj)			
орать (i)	to howl, yell, scream	i ору, орёшь		
оценивать/оценить (+a)	to evaluate, appreciate	p оценю, оценишь		
подготавливать/подготовить (+a)	to prepare	p подготовлю, подготовишь		
подробно	in detail			
потолок	ceiling			
разрыв	break, gap, tear, rupture			
распространение	spreading, dissemination			
самостоятельный	independent			
страсть (f)	passion, desire	g pl страстей		
тарелка	plate	g pl тарелок		
топливо	fuel			
убеждать/убедить (+a)	to convince; persuade	no 1st pers sg, p убедишь		
удивление	surprise			
удобный	comfortable; convenient			
холм	hill	g sg холма		
четверть (f)	quarter			
безусловно	undoubtedly			
больница	hospital			
горло	throat			
действительный	real, actual; valid			
доход	income,revenue,earnings			
думаться (i)	to be thought	мне думается I think		
заключение	conclusion; confinement	в заключение in conclusion		
издание	publication; edition			
изучать/изучить (+a)	to learn, master	p изучу, изучишь		
конечный	final,finite,ultimate			
кормить/на- (+a)	to feed	i кормлю, кормишь; на- p/по- р		
лишать/лишить (+a +g)	to deprive (s.o. of sth)			
мужской	masculine; male			
непрерывно	continuously,permanently			
обсуждение	discussion			
одевать/одеть (+a)	to dress (s.o.); (coll) put on	p одену, оденешь		
палка	stick	g pl палок		
перемена	change			
победитель (m)	victor			
подтверждать/подтвердить (+a)	to confirm	p подтвержу, подтвердишь		
приятель (m)	friend,mate,pal,buddy			
разрешение	permission; solution			
священник	priest		deck#3	due@2020-10-17 16:10:15
сентябрь (m)	September	g sg сентября		
совершенный	perfect,complete			
фантазия	imagination			
воскресенье	Sunday			
выяснять/выяснить (+a)	to clarify, establish			
глянуть (р) (на +a)	to glance (at)			
гостиница	hotel			
двигаться/двинуться	to move			
должно	one ought to			
должно быть	probably			
драться/по-	to fight; have a fight with	i дерусь, дерёшься, past дрался, дралась		
насилие	violence, force			
наступать/наступить	to advance; begin; tread on; come (of time, seasons)	p наступлю, наступишь; Наступило лето Summer came		
независимый	independent			
освобождать/освободить (+a)	to liberate, free	p освобожу, освободишь		
отпуск	leave (from work)	Директор в отпуске The director is on holiday		
переговоры (m) (pl)	negotiations	g pl переговоров		
пиджак	jacket	g sg пиджака		
поддерживать/поддержать (+a)	to support	p поддержу, поддержишь	deck#4	due@2020-11-17 20:03:45
преступление	crime, offense			
пропадать/пропасть	to vanish, be lost, p: go missing	p: пропаду, пропадёшь, past пропал, пропала		
ранний	early			
рейс	journey (of vehicle)			
серия	series			
август	August			
бесполезный	useless			
вначале	at first			
внизу	below			
наливать/налить (+a)	to pour out, fill	p налью, нальёшь, past налил, налила, налило, imperative налей(те)	deck#3	due@2020-10-25 20:11:40
нападение	attack			
направляться/направиться (к +d)	to make for, head for	i направляюсь; p направлюсь, направишься|Он направляеться домой	deck#3	due@2020-10-21 21:26:39
неправда	untruth; untrue, false			
никуда	nowhere		deck#4	due@2020-10-30 18:18:36
обманывать/обмануть (+a)	to deceive	p обману, обманешь		
осенний	autumn (adj)			
основывать/основать (+a)	to found	p осную, оснуёшь		
поздний	late			
раненый	wounded	Раненые бойцы		
скорый	fast	скорый поезд fast train		
столетие	century			
страдать/по-	to suffer	Собаки часто страдают, когда их оставляют надолго одних. | Многие люди страдают от аллергии.		
темно	(it’s) dark			
удивляться/удивиться (+d)	to be surprised (at)	i удивляюсь; p удивлюсь, удивишься		
учительница	teacher (f)			
финансовый	financial			
чайник	teapot; kettle			
экран	screen		deck#4	due@2020-10-30 08:04:13
боль (f)	pain	Боль в области живота — симптом множества заболеваний.		
верста	verst (slightly over a kilometre)	nom pl вёрсты, g pl вёрст		
воображение	imagination	Детское воображение не имеет границ.		
грозный	threatening,looming,terrible		deck#3	due@2020-10-17 16:07:24
летний	summer (adj)			
ловить/поймать (+a)	to catch	i ловлю, ловишь; ловить рыбу		
модель (f)	model (of sth)			
называемый	called	так называемый so-called		
нарочно	deliberately, on purpose			
окончание	end, ending	Окончание войны	deck#3	due@2020-10-21 21:06:28
плыть/по-	to sail; swim	i плыву, плывёшь, past плыл, плыла, плыло		
подбирать/подобрать (+a)	to pick up; select	p подберу, подберёшь, past подобрал, подобрала, подобрало; Комиссия будет подбирать кандидатуры		
помимо (+g)	apart from	Помимо английского, он говорит на немецком		
целовать/по- (+a)	to kiss	i: целую, целуешь; p поцелую, поцелуешь		
руководить (i) (+inst)	to manage, supervise	i руковожу, руководишь		
слушаться/по- (+g)	to obey; listen to			
стиль (m)	style			
строиться/по-	to be built			
угрожать (i) (+d)	to threaten (s.o.)	Грабитель угрожал кассиру ножом		
умение	ability,skill			
чтение	reading		deck#3	due@2020-10-17 16:26:44
верх	top	nom pl верхи		
включать/включить (+a)	to include; switch on			
внезапный	sudden	Я заметил внезапную перемену		
вслух	aloud	читать вслух		
гордый	proud			
дешёвый	cheap			
догонять/догнать (+a)	to catch up (with)	i догоняю; p догоню, догонишь, past догнал, догнала, догнало		
естественный	natural	Фотосинтез – это естественный процесс		
летать/по-	to fly around			
лётчик	pilot, airman			
луг	meadow	pr sg на лугу, nom pl луга; На лугу она видела несколько коров.		
незнакомый	unfamiliar			
публиковать/о- (+a)	to publish	i публикую		
отдыхать/отдохнуть	to rest; have/take a holiday			
предыдущий	preceding	в предыдущий период		
приветствовать (i) (+a)	to greet	i приветствую		
применяться/примениться	to be used; (к +d) adapt os (to)	i применяюсь		
разрушение	destruction	Разрушение зданий школ		
ругаться (i)	to swear			
сознательный	(politically, socially) conscious; deliberate	Это было сознательным решением		
сравнивать/сравнить (+a с +inst)	to compare (sth with sth)			
бешеный	mad; furious			
вдали	away from,in the distance	вдали от дома		
всемирный	world, worldwide			
высказывать/высказать (+a)	to express	p выскажу, выскажешь		
выставка	exhibition	g pl выставок; на выставке at an exhibition		
доказательство	proof			
зона	zone		deck#4	due@2020-10-29 11:57:05
игрок	player	g sg игрока		
исключительный	exceptional			
июнь (m)	June			
король (m)	king	g sg короля		
обмен	exchange			
освобождаться/освободиться (от +g)	to free os; become free	p освобожусь, освободишься		
отказ	refusal; rejection; failure			
подробность (f)	detail			
полагаться/положиться (на +a)	to rely (on)	p положусь, положишься		
постель (f)	bedding, bed			
приглашать/пригласить (+a)	to invite	p приглашу, пригласишь	deck#4	due@2020-11-09 16:32:10
различие	difference			
ранить (i/p) (+a)	to wound, injure	i/p; Такие комментарии могут ранить детей		
сохранение	preservation, conservation			
тесно	tightly; crowded			
трогать/тронуть (+a)	to touch, to affect	p трону, тронешь; Посетителям музея не разрешено трогать картины		
тщательно	thoroughly			
шкаф	cupboard	pr в/на шкафу	deck#3	due@2020-10-17 16:34:00
юг	south	на юге in the south		
японский	Japanese (adj)		deck#5	due@2020-12-29 08:08:54
балкон	balcony			
вовремя	on time		deck#4	due@2020-11-09 15:43:07
волновать/вз- (+a)	to worry, excite, disturb (s.o.)	i волнует; Меня очень волнует ситуация в России.		
вход	entrance		deck#4	due@2020-10-29 11:53:01
действующий	functioning, active	действующий вулкан active volcano		
заметный	noticeable			
заранее	in advance	Я решил оплатить билеты заранее		
защитник	defender			
исполнять/исполнить (+a)	to carry out, fulfil;  perform	i исполняю		
какой-либо	any			
кандидат	candidate			
ложка	spoon	g pl ложек		
любоваться/по- (+inst or на +a)	to admire	i любуюсь; p полюбуюсь | все могли любоваться звездным небом.		
направо	to the right			
невозможный	impossible			
ненависть (f)	hate	Они испытывают ненависть народа		
общественность (f)	the public	Общественность поддержала реформы		
окончательный	final, conclusive	Вчера он представил окончательную версию документа.		
отчаяние	despair			
охотно	willingly			
пасха	Easter	на пасху at Easter		
почта	post office; post, mail	на почте at the post office		
премия	bonus; prize			
природный	natural			
происхождение	origin			
ровный	level; even, equal			
самолюбие	pride, self-esteem			
светить (i)	to shine	i светит		
убеждение	conviction, belief			
ценить (i) (+a)	to value	i ценю, ценишь		
гений	genius		deck#4	due@2020-11-09 16:20:42
зарабатывать/заработать (+a)	to earn, to profit	она зарабатывает много денег		
интересовать/за- (+a)	to interest	i интересует; p заинтересует		
классический	classical			
климат	climate			
медведь (m)	bear			
наполнять/наполнить (+a)	to fill	i наполняю; Он наполнил бутылку водой.		
недавний	recent			
неизбежно	inevitably			
папка	file, folder	g pl папок		
повышать/повысить (+a)	to raise	p повышу, повысишь; правительство повысило налоги		
приступать/приступить (к +d)	to get down to, start on	p приступлю, приступишь		
продолжение	continuation	Продолжение следует То be continued		
проявление	expression, manifestation, display			
будить/раз- (+a)	to wake, rouse	p разбужу, разбудишь		
разница	difference	no pl		
свинья	pig	nom pl свиньи, g pl свиней, d pl свиньям		
смертный	fatal; mortal			
снижение	lowering			
сочетание	combination			
этаж	floor, storey	g sg этажа		
банк	bank (for money)			
блестеть (i)	to shine	i блещу, блестишь or блещешь; В небе блестели звёзды		
голодный	hungry			
громкий	loud			
знакомство (с +inst)	acquaintance (with), knowledge (of)			
избирать/избрать (+a)	to choose, elect; select	p изберу, изберёшь, past избрал, избрала, избрало		
изредка	occasionally			
кость (f)	bone	g pl костей; Она купила кость для своей собаки		
манера	manner			
несчастье	misfortune		deck#3	due@2020-10-17 16:27:53
отдалённый	distant, remote			
ошибаться/ошибиться	to make a mistake	p ошибусь, ошибёшься; past ошибся, ошиблась		
вешать/повесить (+a)	to hang	p повешу, повесишь		
помещать/поместить (+a)	to accommodate, place	p помещу, поместишь; не рекомендуется помещать модем здесь		
предположение	supposition, suggestion, assumption			
предупреждать/предупредить (+a о +pr)	to warn (s.o. about sth), tell in advance	p предупрежу, предупредишь		
проживать/прожить	to reside; (p) live for a specified period	p проживу, проживёшь, past прожил, прожила, прожило		
равенство	equality	Равенство перед законом		
рассуждать (i)	to reason; (o +pr) discuss			
сзади	from behind			
соображение	consideration, reason	из соображений безопасности for security reasons		
специально	specially			
стрела	arrow	nom pl стрелы		
успешный	successful			
учебный	educational, school (adj)	учебный курс		
яблоко	apple	nom pl яблоки, g pl яблок		
аккуратно	thoroughly; tidily			
бедствие	disaster, distress	Это бедствие по своим масштабам на порядок превышает любое подобное явление в прошлом		
ближний	near			
введение	introduction			
владеть/о- (+inst)	to possess; have command of; to master	владею, владеешь; Она владеет пятью языками She speaks five languages		
возрастать/возрасти	to grow, to increase, to rise	p возрасту, возрастёшь; past возрос, возросла	deck#3	due@2020-10-21 21:17:48
гаснуть/по-	to go out, be extinguished, fade	i гасну, гаснешь, past гас, гасла		
данные (pl)	data; qualities	(pl)		
дружественный	friendly			
исследователь (m)	researcher			
истинный	true		deck#3	due@2020-10-25 20:16:43
картинка	picture, illustration	g pl картинок		
когда-нибудь	ever; some day			
кошка	cat (f)	g pl кошек		
кризис	crisis		deck#4	due@2020-10-30 18:24:26
милиция	police			
мышь (f)	mouse	g pl мышей		
намерение	intention			
натура	nature, character			
оканчивать/окончить (+a)	to finish; graduate (from)			
отчёт	report			
почётный	respected			
уважаемый	respected			
продавать/продать (+a)	to sell	i продаю, продаёшь; p продам, продашь, продаст, продадим, продадите, продадут, past продал, продала, продало		
прыгать/прыгнуть	to jump			
пугать/ис- (+a)	to frighten			
российский	Russian (of Russia)		deck#4	due@2020-10-29 11:48:11
ругать/вз- (+a)	to abuse, scold	вз-/из-/об- р		
свадьба	wedding	g pl свадеб		
сладкий	sweet			
скука	boredom			
снежный	snow (adj), snowy			
суббота	Saturday			
толкать/толкнуть (+a)	to push, shove			
честно	honestly			
быстрота	speed			
заботиться/по- (о +pr)	to worry about, concern os with, look after; take care of	i забочусь, заботишься		
закуривать/закурить (+a)	to start smoking, light up (cigarette etc.)	p закурю, закуришь	deck#3	due@2020-10-25 19:58:10
испытывать/испытать (+a)	to test; experience	Учёные испытали новый метод лечения рака		
ложь (f)	lie, lies	no pl; Это не правда, это ложь		
подходящий	suitable, appropriate	Я выбрал наиболее подходящий перевод слова.		
поздравлять/поздравить (+a с +inst)	to congratulate (s.o. on sth)	i поздравляю; p поздравлю, поздравишь		
поручать/поручить (+a +d)	to entrust sth to s.o.	p поручу, поручишь		
прижимать/прижать (+a к +d)	to press, clasp (sth to sth)	p прижму, прижмёшь		
проявлять/проявить (+a)	to display, manifest	i проявляю; проявлять инициативу to show initiative; p проявлю, проявишь		
резать/по- (+a)	to cut	i режу, режешь; по-/на-/раз- р		
сантиметр	centimetre			
сверх (+g)	above			
скрываться/скрыться	to hide os, vanish			
течь/по-	to flow; begin to flow	i теку, течёшь, текут; past тёк, текла		
уверенно	confidently			
утверждение	assertion; confirmation	Его утверждение кажется мне сомнительным.		
хлопать/хлопнуть (+inst)	to bang, slap, clap			
холод	cold			
эффект	effect			
возражать/возразить (против +g)	to object (to)	p возражу, возразишь; Я возразил брату		
где-нибудь	anywhere			
гроза	thunderstorm	nom pl грозы		
грустный	sad			
забирать/забрать (+a)	to take hold of; take away	p заберу, заберёшь, past забрал, забрала, забрало		
задавать/задать (+a +d)	to set, assign (sth to s.o.)	i задаю, задаёшь; задавать вопрос to ask а question; p задам, задашь, задаст, зададим, зададите, зададут, past задал, задала, задало	deck#3	due@2020-10-17 16:23:09
